,labels,funding,applications,projects,total_citations,total_papers,caf,apt,apt_lower,apt_upper
Biochemical analysis,"[12, 65, 29, 7, 64, 62]",364738899,"['Cell signaling pathways', 'Drug discovery', 'Mass spectroscopy', 'Other chemical compound characterization', 'Protein structure and binding prediction', 'Small molecule interactions']","['U01HG007033', 'U01HG007033', 'U01HG007033', 'U01HG007033', 'R21HG009268', 'R21HG009268', 'R21HG009268', 'R21HG009268', 'R01NS019280', 'R01NS019280', 'R01NS019280', 'R01CA025644', 'R01CA025644', 'R01CA025644', 'R01CA025644', 'R01GM028755', 'R01GM028755', 'R01GM028755', 'R01GM031497', 'R43GM038996', 'R01GM053148', 'R01GM053148', 'R01GM053148', 'R01GM053148', 'R01GM064746', 'R01GM064746', 'R01GM064746', 'R01GM064746', 'R01GM065330', 'R43GM066514', 'F32GM068278', 'F32GM068278', 'R03AI069391', 'R03AI069391', 'R01GM070481', 'R01GM070481', 'R01GM070481', 'R01GM070481', 'U01GM086873', 'U01GM086873', 'U01GM086873', 'U01GM086873', 'U01GM086873', 'U01GM086873', 'U01GM086873', 'R21MH087397', 'R21MH087397', 'R43CA096379', 'R01GM096466', 'R01GM096466', 'R01GM096466', 'R01GM096466', 'R01GM096466', 'R01GM096466', 'R01GM096888', 'R01GM098943', 'R44GM100520', 'R44GM100520', 'R44GM100520', 'R01GM101689', 'R01GM101689', 'R01GM101689', 'R01GM101689', 'R01GM107485', 'R01GM107485', 'R01CA108697', 'R01CA108697', 'R01CA108697', 'R01CA108697', 'R01CA108697', 'F31NS113537', 'F31GM116570', 'F31GM116570', 'F31GM116570', 'R01GM117325', 'R01GM117325', 'R01GM117325', 'R01GM117325', 'R01GM118851', 'R01GM118851', 'R01GM118851', 'R01GM118851', 'R01GM122804', 'R01GM122804', 'R01GM122804', 'R01GM122804', 'R01GM123131', 'R01GM123131', 'R01GM123131', 'R01GM124283', 'R01GM124283', 'R01GM124283', 'R01GM124283', 'R01GM125871', 'R01GM125871', 'R01GM125871', 'R01GM125871', 'R01GM126189', 'R01GM126189', 'R01GM126189', 'R35GM127040', 'R35GM127040', 'R35GM127040', 'R01GM129126', 'R01GM129126', 'R01GM129313', 'R01GM129313', 'R01GM129313', 'R35GM130376', 'R35GM130376', 'R43GM133284', 'R21AI134127', 'R21AI134127', 'R15GM135806', 'R21GM139160', 'R21CA216772', 'R21CA216772', 'R44TR000942', 'R44TR000942', 'R42TR001270', 'R42TR001270', 'R42TR001270', 'R42TR001270', 'R21TR001718', 'R21TR001718', 'R41TR001908', 'R41TR002293', 'R01OH002404', 'R01OH002404', 'R44TR002527', 'DP1OD006779', 'DP1OD006779', 'R44HG006788', 'R44HG006788', 'R44HG006788', 'R43RR007542', 'R01AT008088', 'R01AT008088', 'R01AT008088', 'R01LM008713', 'R01LM008713', 'R01LM008713', 'U19TW009872', 'U19TW009872', 'U19TW009872', 'U19TW009872', 'U19TW009872', 'U19TW009872', 'R43AT010585', 'R43AT010585', 'DP1LM011509', 'DP1LM011509', 'DP1LM011509', 'DP1LM011509', 'R01ES013927', 'R01ES013927', 'R01ES013927', 'R01NS015380', 'R01NS015380', 'R01NS015380', 'R01NS015380', 'R01NS015380', 'R01NS015380', 'R01NS015380', 'R01DE015873', 'R01DE015873', 'R01DE015873', 'R01DE015873', 'R21ES016920', 'R21ES016920', 'K01EB030045', 'U2CES030158', 'U2CES030158', 'U2CES030158', 'U2CES030158', 'U2CES030158', 'R01GM030369', 'R01GM030369', 'R01GM030369', 'R21ES030804', 'R43ES031038', 'R43AR041296', 'R29HL045143', 'R29HL045143', 'R29HL045143', 'R29HL045143', 'R44DA048686', 'R43AG054350', 'R43CA063944', 'R01AG066750', 'R43MH076342', 'R43MH076342', 'R21NS077722', 'R21NS077722', 'R21NS077722', 'R21MH082254', 'R21MH082254', 'R42AI088893', 'R42AI088893', 'R01MH090192', 'R01MH090192', 'R01MH090192', 'R01MH090192', 'R03MH093177', 'R03MH093177', 'R43CA094702', 'R03MH095544', 'R43CA096179', 'RC1HL099528', 'RC1HL099528', 'R43GM100640', 'R43GM100664', 'R01DK101674', 'R01GM107550', 'R01GM107550', 'R01GM107550', 'R01GM107550', 'R01GM107557', 'R01GM107557', 'R01GM107557', 'R01GM107557', 'R01GM107557', 'R01GM108340', 'R01GM108340', 'R01GM108340', 'R01GM108340', 'R01CA119195', 'R01CA119195', 'R01CA119195', 'R01CA119195', 'R01CA119195', 'R01CA119195', 'R01CA119195', 'R01CA119195', 'R41MH119621', 'R44GM122196', 'R41AI122434', 'R01GM125887', 'R01GM125887', 'R01GM125887', 'R01GM125887', 'F32GM128267', 'F32GM128267', 'F32GM128267', 'R43GM130268', 'R41GM131433', 'R41AI131840', 'R43CA135781', 'R01AI136773', 'R01AI136773', 'R01AI136773', 'R01AI136799', 'R01AI136799', 'R01AI136799', 'R56AI137020', 'R21CA137519', 'R21CA137519', 'R01AI148740', 'R01CA184984', 'F31CA228331', 'R01CA229818', 'R01CA229818', 'R01CA229818', 'R21CA251052', '61200800001E', '61200800001E', '61200800001E', '61200800001E', '61200800001E', '61200800001E', '61200800001E', '02CN43311', '43CO051007', 'S10RR004708', 'R01RR006217', 'R01RR006217', 'R01RR006217', 'R01RR006217', 'R01RR006217', 'R01EB007057', 'R01EB007057', 'R01EB007057', 'R01EB007057', 'R43EY008329', 'R43AA014558', 'R43AA014558', 'R21EB022747', 'R21EB022747', 'R01RR024236', 'R01RR024236', 'R01RR024236', 'R01GM026096', 'R01GM026096', 'R01GM026096', 'R01GM026096', 'R01GM026096', 'R01GM026096', 'R01GM026096', 'R01GM026096', 'R01GM028254', 'R01GM028254', 'R01GM028254', 'R01GM028254', 'R01GM028254', 'R01GM028352', 'R01GM028352', 'R01GM028352', 'R01GM028352', 'R01CA048129', 'R01CA048129', 'R01CA048129', 'R01CA048129', 'R01DK066020', 'R01DK066020', 'R01DK066020', 'R01DK066020', 'K25GM071951', 'K25GM071951', 'K25GM071951', 'K25GM071951', 'K25GM071951', 'R01GM074128', 'R01GM074128', 'R01GM074128', 'R01GM074128', 'R01GM074128', 'R01CA077850', 'R01CA077850', 'R01CA077850', 'R01CA077850', 'R01GM080148', 'R01GM080148', 'R01GM080148', 'R01GM080148', 'R21CA082639', 'R21CA082639', 'R43DK091103', 'R01CA095153', 'R01CA095153', 'R01CA095153', 'R01CA095153', 'R01CA095153', 'R01GM096306', 'R01GM096306', 'R01GM096306', 'R01GM096306', 'R01CA101733', 'R01CA101733', 'R01CA101733', 'R01CA101733', 'R01CA101911', 'R01CA101911', 'R01GM103551', 'R01GM103655', 'R01GM103655', 'R01GM103655', 'R01GM103655', 'R01GM103725', 'R01GM103725', 'R01GM103725', 'R01GM103725', 'R01GM107142', 'R01GM107142', 'R01GM107142', 'R01GM107142', 'R01HL107916', 'R01HL107916', 'R01HL107916', 'R01HL107916', 'R33CA118305', 'R33CA118305', 'R21CA118305', 'R21CA118305', 'R01GM118470', 'R03CA119313', 'R03CA119313', 'R01GM120033', 'R01GM120033', 'R01GM120033', 'R01GM120033', 'R01GM120033', 'R33CA120234', 'R33CA120234', 'R33CA120234', 'R01GM121818', 'R01GM121818', 'R01GM121818', 'R01GM121818', 'R43GM128538', 'R43GM128538', 'R43GM128538', 'R21CA130837', 'R21CA130837', 'R44GM131484', 'R44GM131484', 'R01GM132675', 'R01GM132675', 'R01GM132675', 'R01GM134384', 'R01AI138581', 'R01AI138581', 'R01AI138581', 'R43GM139467', 'UG3HL145593', 'UG3HL145593', 'UH2AI153028', 'R01CA155453', 'R01CA155453', 'R01CA155453', 'R01CA155453', 'R01CA155453', 'R44CA217432', 'R03CA222452', 'U01CA225753', 'U01CA225753', 'U01CA225753', 'UH3CA255132', 'UG3CA256962', 'P01ES000040', 'P01ES000040', 'P01ES000040', 'P01ES000040', 'P01ES000040', 'R01DC000289', 'R01DC000289', 'R44TR001197', 'R44TR001197', 'R01OH002352', 'R01OH002352', 'R43TR002528', 'R44TR002528', 'R43TR002528', 'R44TR002572', 'R44TR002572', 'R01OH002740', 'R01OH002740', 'R01OH003056', 'R01OH003056', 'R01HG003317', 'R01HG003317', 'R01HG003317', 'R01HG003317', 'R01HG003317', 'R43ES003808', 'R01ES004659', 'R01ES004659', 'R03EB008203', 'R24OD011194', 'R24OD011194', 'R24OD011194', 'R21EB011561', 'R21EB011561', 'F31LM013111', 'R01ES014065', 'R01ES014065', 'R01ES014065', 'R01ES014065', 'R01ES014065', 'R01NS015841', 'R01NS015841', 'R01NS015841', 'R01NS015841', 'R21EB015901', 'R21EB015901', 'R44ES016941', 'R44ES016941', 'R43ES016941', 'R43ES016941', 'R01GM018519', 'R01GM018519', 'R01GM018519', 'R01GM018519', 'R01GM018519', 'R01GM018519', 'R01GM018519', 'R01GM018519', 'R01GM018519', 'R24OD018559', 'R24OD018559', 'R44RR020256', 'R01NS021790', 'R01NS021790', 'R01NS021790', 'R01NS021790', 'R03ES021864', 'R03ES021864', 'R03ES026397', 'R03ES026397', 'R21OD028214', 'R21OD028214', 'R01CA028263', 'R01CA028263', 'U2CES030170', 'U2CES030170', 'U2CES030170', 'U2CES030170', 'U2CES030170', 'R03OD030601', 'R01ES031080', 'R21ES031740', 'R01AI031769', 'R01AI031769', 'R01AI031769', 'R21RR032384', 'R24RR032659', 'R01ES032730', 'R44CA037494', 'R44CA037494', 'R43GM039007', 'R44GM042331', 'R43GM042331', 'R21DA045146', 'R21DA045146', 'R43GM047173', 'R01GM061870', 'R01GM061870', 'R43CA062795', 'R01GM066940', 'R01GM066940', 'R01GM066940', 'R01GM066940', 'R01GM066940', 'U01NS073481', 'U01NS073481', 'R21GM076059', 'R21GM076059', 'R43GM084890', 'R01GM086883', 'R01GM086883', 'R01GM086883', 'R01GM086883', 'R44CA090178', 'R44CA090178', 'U01MH104999', 'U01MH104999', 'U01MH104999', 'R41GM109565', 'R01GM111645', 'U24DK112341', 'U24DK112341', 'U24DK112341', 'U24DK112341', 'U24DK112341', 'R01AI112401', 'R01AI112401', 'R01AI112401', 'R01AI112401', 'R01AI112401', 'R01DK113056', 'R01DK113056', 'R01DK113056', 'R43GM113546', 'R43GM113546', 'R43GM113546', 'R43GM113546', 'U24DK116204', 'U24DK116204', 'U24DK116204', 'U24DK116204', 'F32MH118700', 'R44MH118841', 'U01GM121667', 'U01GM121667', 'U01GM121667', 'U01GM121667', 'U01GM121667', 'R43HL127820', 'R35GM133548', 'R35GM133548', 'R01GM135631', 'R35GM138201', 'R35GM138241', 'R03CA211839', 'R33CA223581', 'R33CA223581', 'R33CA223581', '73200800008C', 'R01DC000095', 'R01DC000095', 'R01DC000095', 'R01DC000095', 'R01DC000095', 'R01HG000249', 'R01HG000249', 'R01HG000249', 'R01HG000249', 'R43TR002221', 'U24HG002223', 'U24HG002223', 'U41HG002223', 'U24HG002223', 'U24HG002223', 'U41HG002223', 'U41HG002223', 'U41HG002223', 'U41HG002223', 'U41HG002223', 'U41HG002223', 'U41HG002223', 'U01HG004561', 'U01HG004561', 'U01HG004561', 'U01HG004561', 'U01HG004561', 'U54HG004592', 'U54HG004592', 'U54HG004592', 'P41RR005351', 'P41RR005351', 'P41RR005351', 'P41RR005351', 'P41RR005351', 'R01LM005652', 'R01LM005652', 'R01LM005652', 'R01LM005652', 'R01LM005652', 'R01LM005652', 'R01LM005652', 'R01LM005652', 'R01LM005652', 'R01LM005652', 'R01LM005652', 'R01LM005652', 'F31HG007804', 'F31HG007804', 'F31HG007804', 'R00HG009680', 'R01NS009783', 'R01NS009783', 'R01NS009783', 'RL1LM009833', 'U01HG010215', 'U01HG010215', 'U01HG010215', 'U01HG010215', 'R21DA016629', 'R21DA016629', 'R01NS019597', 'R01NS019597', 'R01NS019597', 'U24RR021382', 'U24RR021382', 'U24RR021382', 'U24RR021382', 'U24RR021382', 'R01GM039900', 'R01GM039900', 'R01GM039900', 'R01GM039900', 'R01GM039900', 'R01GM039900', 'R01GM039900', 'R44HL047965', 'R01GM051946', 'R01GM051946', 'R01GM051946', 'R01GM051946', 'R44MH053692', 'R44MH053692', 'R01GM053788', 'R01GM053788', 'R01GM053788', 'R01GM053788', 'R01GM053788', 'R01GM053788', 'R01GM053788', 'R01GM053788', 'R01AI070721', 'R01AI070721', 'R01AI070721', 'R01AI070721', 'R01GM071923', 'R01GM072740', 'R01GM072740', 'R01GM072740', 'R01GM072740', 'R44CA078105', 'R01GM079656', 'R01GM079656', 'R01GM079656', 'R01GM079656', 'R01GM084089', 'R01GM084089', 'R01GM084089', 'R01GM084089', 'R01GM084089', 'R01GM084089', 'R21GM097617', 'R21GM097617', 'R21CA113711', 'R21CA113711', 'R01GM123037', 'R01GM123037', 'R01GM123037', 'R01GM123037', 'R44CA126080', 'R44CA126080', 'R44CA126080', 'R35GM131845', 'R35GM131845', 'SC3GM136594', 'R15HL140500', 'U01AI151807', '02CM72200', '02CM72200', '02CM72200', 'P41RR000442', 'P41RR000442', 'P41RR000442', 'OT3TR002025', 'OT3TR002025', 'R43TR002527', 'U01FD006698', 'U01FD006698', 'K22LM008794', 'K22LM008794', 'K22LM008794', 'R01LM012222', 'R01LM012222', 'R01LM012222', 'R01LM012222', 'R03EB012519', 'R03EB012519', 'R01LM013391', 'F32DC019030', 'R01GM032958', 'R01GM032958', 'R43GM039626', 'R35CA042509', 'R35CA042509', 'R35CA042509', 'R35CA042509', 'R35CA042509', 'R35CA042509', 'R35CA042509', 'R01GM056529', 'R01GM056529', 'R01GM056529', 'R01GM056529', 'R43GM065617', 'R43GM067335', 'R01GM067823', 'R01GM067823', 'R01GM067823', 'R44GM069124', 'R01GM070481', 'R01GM070481', 'R01GM070481', 'R01GM070481', 'R01GM070481', 'R21HD072714', 'R21HD072714', 'R01GM081871', 'R01GM081871', 'R01GM081871', 'R01GM081871', 'F32GM093581', 'R01DK097376', 'R01DK097376', 'R01DK097376', 'R01GM101689', 'R01GM101689', 'R01GM101689', 'R01GM101689', 'R43NS117184', 'R21GM118339', 'R21GM118339', 'R44GM122196', 'R44GM122196', 'R01GM127537', 'R01GM127537', 'R15GM128166', 'R01GM132386', 'R01GM132386', 'R01GM132595', 'R01GM132595', 'R35GM133346', 'R35GM133346', 'R35GM133598', 'R35GM133598', 'R35GM136422', 'R01GM136780', 'R01AI136795', 'R01AI136795', 'R01AI136795', 'R01GM140635', 'R43AI141046']",89727.06779465004,15328,246.00356046655182,0.39296059498956154,0.3878557467114092,0.39806544326771387
