group1,group2,meandiff,p-adj,lower,upper,reject
10,57,-0.0525,5.0,-0.1688,0.0639,False
10,58,-0.1504,1.0,-0.1914,-0.1094,True
10,59,-0.164,1.0,-0.2115,-0.1165,True
11,12,-0.0621,5.0,-0.128,0.0037,False
11,13,-0.1444,1.0,-0.2071,-0.0816,True
11,14,-0.2053,1.0,-0.2812,-0.1295,True
11,15,-0.4087,1.0,-0.4736,-0.3438,True
11,16,-0.1351,1.0,-0.2184,-0.0517,True
11,17,-0.1758,1.0,-0.2471,-0.1045,True
11,18,-0.2125,1.0,-0.2809,-0.1442,True
11,19,-0.0894,1.0,-0.1601,-0.0187,True
11,20,-0.3348,1.0,-0.4253,-0.2444,True
11,21,-0.127,1.0,-0.2079,-0.046,True
11,22,-0.0132,5.0,-0.0765,0.0501,False
11,23,-0.0315,5.0,-0.108,0.045,False
11,24,-0.2031,1.0,-0.2707,-0.1355,True
11,25,-0.1633,1.0,-0.2474,-0.0791,True
11,26,-0.0444,5.0,-0.1201,0.0313,False
11,27,-0.0969,2.0,-0.1792,-0.0146,True
11,28,-0.0655,5.0,-0.1508,0.0198,False
11,29,-0.1468,1.0,-0.2521,-0.0415,True
11,30,-0.2458,1.0,-0.3183,-0.1733,True
11,31,-0.273,1.0,-0.3444,-0.2016,True
11,32,-0.012,5.0,-0.0781,0.0542,False
11,33,-0.1635,5.0,-0.3375,0.0105,False
11,34,-0.1566,1.0,-0.2221,-0.0912,True
11,35,-0.1328,1.0,-0.2135,-0.0521,True
11,36,-0.1039,1.0,-0.1771,-0.0307,True
11,37,-0.1681,1.0,-0.2529,-0.0833,True
11,38,-0.0132,5.0,-0.0975,0.0712,False
11,39,-0.1544,1.0,-0.2368,-0.0719,True
11,40,-0.1578,1.0,-0.2284,-0.0871,True
11,41,-0.1367,1.0,-0.209,-0.0644,True
11,42,-0.1786,1.0,-0.2568,-0.1004,True
11,43,-0.3329,1.0,-0.4556,-0.2103,True
11,44,-0.1519,1.0,-0.2509,-0.0528,True
11,45,-0.0089,5.0,-0.0868,0.0691,False
11,46,-0.2637,1.0,-0.3476,-0.1798,True
11,47,-0.2828,1.0,-0.3535,-0.2122,True
11,48,-0.163,1.0,-0.2271,-0.099,True
11,49,-0.0638,5.0,-0.1315,0.004,False
11,50,-0.0053,5.0,-0.0929,0.0824,False
11,51,-0.0591,5.0,-0.1436,0.0253,False
11,52,-0.1088,1.0,-0.185,-0.0325,True
11,53,0.0143,-5.0,-0.0657,0.0942,False
11,54,-0.1387,1.0,-0.2176,-0.0598,True
11,55,-0.3072,1.0,-0.4009,-0.2135,True
11,56,-0.1457,1.0,-0.2382,-0.0532,True
11,57,-0.0703,5.0,-0.1991,0.0586,False
11,58,-0.1682,1.0,-0.2371,-0.0993,True
11,59,-0.1818,1.0,-0.2547,-0.1088,True
12,13,-0.0822,1.0,-0.1158,-0.0487,True
12,14,-0.1432,1.0,-0.1975,-0.089,True
12,15,-0.3466,1.0,-0.3841,-0.309,True
12,16,-0.0729,3.0,-0.1373,-0.0086,True
12,17,-0.1136,1.0,-0.1613,-0.0659,True
12,18,-0.1504,1.0,-0.1936,-0.1072,True
12,19,-0.0273,5.0,-0.0741,0.0195,False
12,20,-0.2727,1.0,-0.346,-0.1995,True
12,21,-0.0648,4.0,-0.126,-0.0036,True
12,22,0.0489,-1.0,0.0144,0.0835,True
12,23,0.0306,-5.0,-0.0246,0.0858,False
12,24,-0.141,1.0,-0.183,-0.099,True
12,25,-0.1011,1.0,-0.1665,-0.0358,True
12,26,0.0177,-5.0,-0.0364,0.0718,False
12,27,-0.0348,5.0,-0.0977,0.0281,False
12,28,-0.0034,5.0,-0.0702,0.0634,False
12,29,-0.0847,5.0,-0.1756,0.0063,False
12,30,-0.1836,1.0,-0.2331,-0.1341,True
12,31,-0.2109,1.0,-0.2588,-0.163,True
12,32,0.0502,-1.0,0.0105,0.0898,True
12,33,-0.1014,5.0,-0.2671,0.0644,False
12,34,-0.0945,1.0,-0.1329,-0.0561,True
12,35,-0.0707,2.0,-0.1316,-0.0099,True
12,36,-0.0417,5.0,-0.0922,0.0087,False
12,37,-0.1059,1.0,-0.1722,-0.0397,True
12,38,0.049,-5.0,-0.0167,0.1147,False
12,39,-0.0922,1.0,-0.1555,-0.029,True
12,40,-0.0956,1.0,-0.1423,-0.0489,True
12,41,-0.0746,1.0,-0.1238,-0.0253,True
12,42,-0.1165,1.0,-0.174,-0.0589,True
12,43,-0.2708,1.0,-0.3814,-0.1602,True
12,44,-0.0897,4.0,-0.1734,-0.006,True
12,45,0.0533,-5.0,-0.0039,0.1104,False
12,46,-0.2016,1.0,-0.2667,-0.1366,True
12,47,-0.2207,1.0,-0.2675,-0.174,True
12,48,-0.1009,1.0,-0.1369,-0.0649,True
12,49,-0.0017,5.0,-0.0439,0.0406,False
12,50,0.0569,-5.0,-0.0129,0.1266,False
12,51,0.003,-5.0,-0.0628,0.0688,False
12,52,-0.0466,5.0,-0.1015,0.0082,False
12,53,0.0764,-1.0,0.0165,0.1363,True
12,54,-0.0766,1.0,-0.1351,-0.0182,True
12,55,-0.245,1.0,-0.3223,-0.1678,True
12,56,-0.0836,3.0,-0.1594,-0.0078,True
12,57,-0.0081,5.0,-0.1256,0.1093,False
12,58,-0.1061,1.0,-0.1502,-0.062,True
12,59,-0.1197,1.0,-0.1698,-0.0695,True
13,14,-0.061,2.0,-0.1114,-0.0106,True
13,15,-0.2643,1.0,-0.296,-0.2326,True
13,16,0.0093,-5.0,-0.0518,0.0704,False
13,17,-0.0314,5.0,-0.0747,0.0119,False
13,18,-0.0682,1.0,-0.1064,-0.03,True
13,19,0.0549,-1.0,0.0127,0.0972,True
13,20,-0.1905,1.0,-0.2609,-0.12,True
13,21,0.0174,-5.0,-0.0404,0.0752,False
13,22,0.1312,-1.0,0.103,0.1593,True
13,23,0.1128,-1.0,0.0614,0.1643,True
13,24,-0.0588,1.0,-0.0956,-0.0219,True
13,25,-0.0189,5.0,-0.0811,0.0433,False
13,26,0.1,-1.0,0.0497,0.1502,True
13,27,0.0475,-5.0,-0.0122,0.1071,False
13,28,0.0788,-1.0,0.0151,0.1426,True
13,29,-0.0024,5.0,-0.0911,0.0863,False
13,30,-0.1014,1.0,-0.1466,-0.0562,True
13,31,-0.1287,1.0,-0.1721,-0.0852,True
13,32,0.1324,-1.0,0.0982,0.1666,True
13,33,-0.0191,5.0,-0.1836,0.1454,False
13,34,-0.0123,5.0,-0.045,0.0205,False
13,35,0.0115,-5.0,-0.046,0.069,False
13,36,0.0405,-5.0,-0.0058,0.0868,False
13,37,-0.0237,5.0,-0.0868,0.0394,False
13,38,0.1312,-1.0,0.0687,0.1937,True
13,39,-0.01,5.0,-0.0699,0.0499,False
13,40,-0.0134,5.0,-0.0556,0.0288,False
13,41,0.0077,-5.0,-0.0373,0.0526,False
13,42,-0.0342,5.0,-0.0881,0.0197,False
13,43,-0.1886,1.0,-0.2974,-0.0798,True
13,44,-0.0075,5.0,-0.0888,0.0738,False
13,45,0.1355,-1.0,0.082,0.189,True
13,46,-0.1194,1.0,-0.1813,-0.0575,True
13,47,-0.1385,1.0,-0.1807,-0.0963,True
13,48,-0.0187,5.0,-0.0486,0.0112,False
13,49,0.0806,-1.0,0.0434,0.1177,True
13,50,0.1391,-1.0,0.0723,0.2059,True
13,51,0.0852,-1.0,0.0226,0.1479,True
13,52,0.0356,-5.0,-0.0154,0.0866,False
13,53,0.1586,-1.0,0.1022,0.2151,True
13,54,0.0056,-5.0,-0.0493,0.0605,False
13,55,-0.1628,1.0,-0.2374,-0.0882,True
13,56,-0.0014,5.0,-0.0745,0.0717,False
13,57,0.0741,-5.0,-0.0416,0.1898,False
13,58,-0.0238,5.0,-0.0631,0.0154,False
13,59,-0.0374,5.0,-0.0834,0.0085,False
14,15,-0.2034,1.0,-0.2565,-0.1502,True
14,16,0.0703,-5.0,-0.0042,0.1448,False
14,17,0.0296,-5.0,-0.0312,0.0903,False
14,18,-0.0072,5.0,-0.0645,0.05,False
14,19,0.1159,-1.0,0.0559,0.1759,True
14,20,-0.1295,1.0,-0.2119,-0.0472,True
14,21,0.0784,-4.0,0.0066,0.1502,True
14,22,0.1921,-1.0,0.1411,0.2432,True
14,23,0.1738,-1.0,0.107,0.2406,True
14,24,0.0022,-5.0,-0.0541,0.0585,False
14,25,0.0421,-5.0,-0.0333,0.1174,False
14,26,0.1609,-1.0,0.095,0.2268,True
14,27,0.1084,-1.0,0.0351,0.1817,True
14,28,0.1398,-1.0,0.0631,0.2165,True
14,29,0.0585,-5.0,-0.0399,0.1569,False
14,30,-0.0404,5.0,-0.1026,0.0217,False
14,31,-0.0677,3.0,-0.1285,-0.0068,True
14,32,0.1934,-1.0,0.1387,0.248,True
14,33,0.0418,-5.0,-0.1281,0.2118,False
14,34,0.0487,-5.0,-0.005,0.1025,False
14,35,0.0725,-4.0,0.0009,0.144,True
14,36,0.1015,-1.0,0.0385,0.1644,True
14,37,0.0373,-5.0,-0.0389,0.1134,False
14,38,0.1922,-1.0,0.1165,0.2678,True
14,39,0.051,-5.0,-0.0226,0.1245,False
14,40,0.0476,-5.0,-0.0124,0.1075,False
14,41,0.0686,-3.0,0.0067,0.1306,True
14,42,0.0267,-5.0,-0.042,0.0955,False
14,43,-0.1276,4.0,-0.2444,-0.0108,True
14,44,0.0535,-5.0,-0.0383,0.1452,False
14,45,0.1965,-1.0,0.1281,0.2649,True
14,46,-0.0584,5.0,-0.1335,0.0167,False
14,47,-0.0775,1.0,-0.1375,-0.0175,True
14,48,0.0423,-5.0,-0.0098,0.0944,False
14,49,0.1415,-1.0,0.085,0.1981,True
14,50,0.2001,-1.0,0.1208,0.2793,True
14,51,0.1462,-1.0,0.0704,0.222,True
14,52,0.0966,-1.0,0.0301,0.163,True
14,53,0.2196,-1.0,0.1489,0.2903,True
14,54,0.0666,-5.0,-0.0029,0.1361,False
14,55,-0.1018,2.0,-0.1878,-0.0159,True
14,56,0.0596,-5.0,-0.025,0.1442,False
14,57,0.1351,-4.0,0.0117,0.2584,True
14,58,0.0371,-5.0,-0.0208,0.0951,False
14,59,0.0235,-5.0,-0.0391,0.0862,False
15,16,0.2736,-1.0,0.2103,0.337,True
15,17,0.2329,-1.0,0.1865,0.2793,True
15,18,0.1961,-1.0,0.1544,0.2379,True
15,19,0.3193,-1.0,0.2738,0.3647,True
15,20,0.0738,-4.0,0.0014,0.1463,True
15,21,0.2817,-1.0,0.2216,0.3419,True
15,22,0.3955,-1.0,0.3627,0.4283,True
15,23,0.3772,-1.0,0.3231,0.4313,True
15,24,0.2056,-1.0,0.1651,0.246,True
15,25,0.2454,-1.0,0.181,0.3098,True
15,26,0.3643,-1.0,0.3113,0.4173,True
15,27,0.3118,-1.0,0.2498,0.3737,True
15,28,0.3432,-1.0,0.2772,0.4091,True
15,29,0.2619,-1.0,0.1716,0.3522,True
15,30,0.1629,-1.0,0.1147,0.2112,True
15,31,0.1357,-1.0,0.0891,0.1822,True
15,32,0.3967,-1.0,0.3586,0.4348,True
15,33,0.2452,-1.0,0.0798,0.4106,True
15,34,0.2521,-1.0,0.2153,0.2889,True
15,35,0.2758,-1.0,0.216,0.3357,True
15,36,0.3048,-1.0,0.2556,0.3541,True
15,37,0.2406,-1.0,0.1753,0.3059,True
15,38,0.3955,-1.0,0.3308,0.4603,True
15,39,0.2543,-1.0,0.1921,0.3166,True
15,40,0.2509,-1.0,0.2055,0.2963,True
15,41,0.272,-1.0,0.224,0.32,True
15,42,0.2301,-1.0,0.1736,0.2866,True
15,43,0.0758,-5.0,-0.0343,0.1858,False
15,44,0.2568,-1.0,0.1739,0.3398,True
15,45,0.3998,-1.0,0.3437,0.4559,True
15,46,0.145,-1.0,0.0808,0.2091,True
15,47,0.1258,-1.0,0.0804,0.1713,True
15,48,0.2457,-1.0,0.2113,0.28,True
15,49,0.3449,-1.0,0.3041,0.3857,True
15,50,0.4034,-1.0,0.3345,0.4723,True
15,51,0.3495,-1.0,0.2847,0.4144,True
15,52,0.2999,-1.0,0.2462,0.3536,True
15,53,0.423,-1.0,0.3641,0.4818,True
15,54,0.2699,-1.0,0.2125,0.3274,True
15,55,0.1015,-1.0,0.025,0.178,True
15,56,0.263,-1.0,0.188,0.338,True
15,57,0.3384,-1.0,0.2215,0.4554,True
15,58,0.2405,-1.0,0.1978,0.2832,True
15,59,0.2269,-1.0,0.178,0.2758,True
16,17,-0.0407,5.0,-0.1106,0.0292,False
16,18,-0.0775,2.0,-0.1444,-0.0106,True
16,19,0.0456,-5.0,-0.0236,0.1149,False
16,20,-0.1998,1.0,-0.2891,-0.1105,True
16,21,0.0081,-5.0,-0.0716,0.0878,False
16,22,0.1219,-1.0,0.0602,0.1835,True
16,23,0.1036,-1.0,0.0284,0.1787,True
16,24,-0.0681,4.0,-0.1342,-0.002,True
16,25,-0.0282,5.0,-0.1111,0.0547,False
16,26,0.0907,-2.0,0.0163,0.1651,True
16,27,0.0382,-5.0,-0.0429,0.1192,False
16,28,0.0695,-5.0,-0.0146,0.1536,False
16,29,-0.0117,5.0,-0.116,0.0926,False
16,30,-0.1107,1.0,-0.1818,-0.0396,True
16,31,-0.138,1.0,-0.2079,-0.068,True
16,32,0.1231,-1.0,0.0584,0.1877,True
16,33,-0.0284,5.0,-0.2018,0.145,False
16,34,-0.0216,5.0,-0.0855,0.0424,False
16,35,0.0022,-5.0,-0.0772,0.0817,False
16,36,0.0312,-5.0,-0.0406,0.103,False
16,37,-0.033,5.0,-0.1166,0.0506,False
16,38,0.1219,-1.0,0.0387,0.2051,True
16,39,-0.0193,5.0,-0.1006,0.062,False
16,40,-0.0227,5.0,-0.0919,0.0465,False
16,41,-0.0016,5.0,-0.0726,0.0693,False
16,42,-0.0435,5.0,-0.1205,0.0334,False
16,43,-0.1979,1.0,-0.3197,-0.076,True
16,44,-0.0168,5.0,-0.1148,0.0813,False
16,45,0.1262,-1.0,0.0496,0.2029,True
16,46,-0.1287,1.0,-0.2114,-0.046,True
16,47,-0.1478,1.0,-0.217,-0.0786,True
16,48,-0.028,5.0,-0.0905,0.0345,False
16,49,0.0713,-4.0,0.005,0.1376,True
16,50,0.1298,-1.0,0.0433,0.2163,True
16,51,0.0759,-5.0,-0.0074,0.1592,False
16,52,0.0263,-5.0,-0.0486,0.1012,False
16,53,0.1493,-1.0,0.0706,0.228,True
16,54,-0.0037,5.0,-0.0813,0.0739,False
16,55,-0.1721,1.0,-0.2647,-0.0795,True
16,56,-0.0107,5.0,-0.1021,0.0807,False
16,57,0.0648,-5.0,-0.0633,0.1929,False
16,58,-0.0331,5.0,-0.1006,0.0343,False
16,59,-0.0467,5.0,-0.1183,0.0248,False
17,18,-0.0368,5.0,-0.0879,0.0143,False
17,19,0.0863,-1.0,0.0322,0.1405,True
17,20,-0.1591,1.0,-0.2373,-0.0809,True
17,21,0.0488,-5.0,-0.0182,0.1158,False
17,22,0.1626,-1.0,0.1185,0.2066,True
17,23,0.1443,-1.0,0.0827,0.2058,True
17,24,-0.0274,5.0,-0.0774,0.0227,False
17,25,0.0125,-5.0,-0.0583,0.0833,False
17,26,0.1314,-1.0,0.0708,0.192,True
17,27,0.0789,-2.0,0.0103,0.1475,True
17,28,0.1102,-1.0,0.038,0.1824,True
17,29,0.029,-5.0,-0.066,0.1239,False
17,30,-0.07,1.0,-0.1265,-0.0135,True
17,31,-0.0973,1.0,-0.1524,-0.0422,True
17,32,0.1638,-1.0,0.1157,0.2119,True
17,33,0.0123,-5.0,-0.1557,0.1803,False
17,34,0.0192,-5.0,-0.028,0.0663,False
17,35,0.0429,-5.0,-0.0238,0.1096,False
17,36,0.0719,-1.0,0.0145,0.1293,True
17,37,0.0077,-5.0,-0.0639,0.0793,False
17,38,0.1626,-1.0,0.0915,0.2337,True
17,39,0.0214,-5.0,-0.0475,0.0903,False
17,40,0.018,-5.0,-0.0361,0.0721,False
17,41,0.0391,-5.0,-0.0173,0.0954,False
17,42,-0.0028,5.0,-0.0665,0.0609,False
17,43,-0.1572,1.0,-0.2711,-0.0432,True
17,44,0.0239,-5.0,-0.0641,0.112,False
17,45,0.1669,-1.0,0.1036,0.2303,True
17,46,-0.088,1.0,-0.1585,-0.0174,True
17,47,-0.1071,1.0,-0.1612,-0.0529,True
17,48,0.0127,-5.0,-0.0325,0.0579,False
17,49,0.112,-1.0,0.0617,0.1623,True
17,50,0.1705,-1.0,0.0956,0.2454,True
17,51,0.1166,-1.0,0.0454,0.1879,True
17,52,0.067,-4.0,0.0057,0.1282,True
17,53,0.19,-1.0,0.1242,0.2559,True
17,54,0.037,-5.0,-0.0275,0.1015,False
17,55,-0.1314,1.0,-0.2134,-0.0495,True
17,56,0.03,-5.0,-0.0505,0.1106,False
17,57,0.1055,-5.0,-0.0151,0.2261,False
17,58,0.0076,-5.0,-0.0443,0.0594,False
17,59,-0.006,5.0,-0.0631,0.0511,False
18,19,0.1231,-1.0,0.0729,0.1734,True
18,20,-0.1223,1.0,-0.1978,-0.0468,True
18,21,0.0856,-1.0,0.0217,0.1495,True
18,22,0.1994,-1.0,0.1602,0.2385,True
18,23,0.181,-1.0,0.1229,0.2392,True
18,24,0.0094,-5.0,-0.0363,0.0552,False
18,25,0.0493,-5.0,-0.0185,0.1171,False
18,26,0.1682,-1.0,0.111,0.2253,True
18,27,0.1156,-1.0,0.0501,0.1812,True
18,28,0.147,-1.0,0.0777,0.2163,True
18,29,0.0657,-5.0,-0.027,0.1585,False
18,30,-0.0332,5.0,-0.086,0.0196,False
18,31,-0.0605,2.0,-0.1117,-0.0092,True
18,32,0.2006,-1.0,0.1569,0.2442,True
18,33,0.0491,-5.0,-0.1177,0.2158,False
18,34,0.0559,-1.0,0.0134,0.0985,True
18,35,0.0797,-1.0,0.0161,0.1433,True
18,36,0.1087,-1.0,0.055,0.1624,True
18,37,0.0445,-5.0,-0.0242,0.1132,False
18,38,0.1994,-1.0,0.1312,0.2676,True
18,39,0.0582,-5.0,-0.0076,0.124,False
18,40,0.0548,-4.0,0.0046,0.105,True
18,41,0.0758,-1.0,0.0233,0.1284,True
18,42,0.034,-5.0,-0.0264,0.0943,False
18,43,-0.1204,4.0,-0.2325,-0.0083,True
18,44,0.0607,-5.0,-0.025,0.1464,False
18,45,0.2037,-1.0,0.1437,0.2637,True
18,46,-0.0512,5.0,-0.1188,0.0164,False
18,47,-0.0703,1.0,-0.1205,-0.0201,True
18,48,0.0495,-1.0,0.0091,0.0899,True
18,49,0.1488,-1.0,0.1027,0.1948,True
18,50,0.2073,-1.0,0.1352,0.2794,True
18,51,0.1534,-1.0,0.0851,0.2217,True
18,52,0.1038,-1.0,0.046,0.1616,True
18,53,0.2268,-1.0,0.1642,0.2895,True
18,54,0.0738,-2.0,0.0125,0.1351,True
18,55,-0.0946,2.0,-0.174,-0.0152,True
18,56,0.0668,-5.0,-0.0112,0.1448,False
18,57,0.1423,-2.0,0.0234,0.2612,True
18,58,0.0443,-5.0,-0.0034,0.0921,False
18,59,0.0308,-5.0,-0.0226,0.0841,False
19,20,-0.2454,1.0,-0.3231,-0.1678,True
19,21,-0.0375,5.0,-0.1039,0.0288,False
19,22,0.0762,-1.0,0.0332,0.1193,True
19,23,0.0579,-5.0,-0.003,0.1188,False
19,24,-0.1137,1.0,-0.1629,-0.0645,True
19,25,-0.0738,4.0,-0.144,-0.0036,True
19,26,0.045,-5.0,-0.0149,0.1049,False
19,27,-0.0075,5.0,-0.0754,0.0605,False
19,28,0.0239,-5.0,-0.0477,0.0955,False
19,29,-0.0574,5.0,-0.1519,0.0371,False
19,30,-0.1563,1.0,-0.2121,-0.1006,True
19,31,-0.1836,1.0,-0.2379,-0.1293,True
19,32,0.0775,-1.0,0.0302,0.1247,True
19,33,-0.0741,5.0,-0.2418,0.0937,False
19,34,-0.0672,1.0,-0.1134,-0.021,True
19,35,-0.0434,5.0,-0.1095,0.0226,False
19,36,-0.0144,5.0,-0.0711,0.0422,False
19,37,-0.0786,3.0,-0.1497,-0.0076,True
19,38,0.0763,-4.0,0.0057,0.1468,True
19,39,-0.0649,5.0,-0.1332,0.0033,False
19,40,-0.0683,1.0,-0.1216,-0.015,True
19,41,-0.0473,5.0,-0.1028,0.0083,False
19,42,-0.0892,1.0,-0.1522,-0.0262,True
19,43,-0.2435,1.0,-0.3571,-0.1299,True
19,44,-0.0624,5.0,-0.15,0.0251,False
19,45,0.0806,-1.0,0.0179,0.1432,True
19,46,-0.1743,1.0,-0.2442,-0.1044,True
19,47,-0.1934,1.0,-0.2468,-0.1401,True
19,48,-0.0736,1.0,-0.1179,-0.0294,True
19,49,0.0256,-5.0,-0.0238,0.0751,False
19,50,0.0842,-3.0,0.0098,0.1585,True
19,51,0.0303,-5.0,-0.0404,0.1009,False
19,52,-0.0193,5.0,-0.0799,0.0412,False
19,53,0.1037,-1.0,0.0385,0.1689,True
19,54,-0.0493,5.0,-0.1132,0.0145,False
19,55,-0.2177,1.0,-0.2992,-0.1363,True
19,56,-0.0563,5.0,-0.1363,0.0237,False
19,57,0.0192,-5.0,-0.1011,0.1394,False
19,58,-0.0788,1.0,-0.1298,-0.0278,True
19,59,-0.0924,1.0,-0.1487,-0.036,True
20,21,0.2079,-1.0,0.1208,0.295,True
20,22,0.3217,-1.0,0.2507,0.3926,True
20,23,0.3033,-1.0,0.2204,0.3863,True
20,24,0.1317,-1.0,0.0569,0.2065,True
20,25,0.1716,-1.0,0.0816,0.2616,True
20,26,0.2905,-1.0,0.2082,0.3727,True
20,27,0.2379,-1.0,0.1497,0.3262,True
20,28,0.2693,-1.0,0.1782,0.3604,True
20,29,0.188,-1.0,0.078,0.2981,True
20,30,0.0891,-3.0,0.0098,0.1684,True
20,31,0.0618,-5.0,-0.0164,0.1401,False
20,32,0.3229,-1.0,0.2493,0.3964,True
20,33,0.1714,-5.0,-0.0056,0.3483,False
20,34,0.1782,-1.0,0.1053,0.2511,True
20,35,0.202,-1.0,0.1152,0.2888,True
20,36,0.231,-1.0,0.1511,0.3109,True
20,37,0.1668,-1.0,0.0761,0.2575,True
20,38,0.3217,-1.0,0.2314,0.412,True
20,39,0.1805,-1.0,0.092,0.269,True
20,40,0.1771,-1.0,0.0995,0.2547,True
20,41,0.1981,-1.0,0.119,0.2773,True
20,42,0.1563,-1.0,0.0717,0.2408,True
20,43,0.0019,-5.0,-0.1249,0.1287,False
20,44,0.183,-1.0,0.0789,0.2871,True
20,45,0.326,-1.0,0.2417,0.4103,True
20,46,0.0711,-5.0,-0.0187,0.1609,False
20,47,0.052,-5.0,-0.0256,0.1296,False
20,48,0.1718,-1.0,0.1002,0.2435,True
20,49,0.2711,-1.0,0.1961,0.346,True
20,50,0.3296,-1.0,0.2363,0.4229,True
20,51,0.2757,-1.0,0.1853,0.3661,True
20,52,0.2261,-1.0,0.1434,0.3088,True
20,53,0.3491,-1.0,0.263,0.4353,True
20,54,0.1961,-1.0,0.1109,0.2813,True
20,55,0.0277,-5.0,-0.0713,0.1267,False
20,56,0.1891,-1.0,0.0912,0.287,True
20,57,0.2646,-1.0,0.1318,0.3974,True
20,58,0.1666,-1.0,0.0906,0.2427,True
20,59,0.1531,-1.0,0.0734,0.2327,True
21,22,0.1138,-1.0,0.0554,0.1721,True
21,23,0.0954,-1.0,0.0229,0.168,True
21,24,-0.0762,2.0,-0.1392,-0.0131,True
21,25,-0.0363,5.0,-0.1168,0.0442,False
21,26,0.0826,-2.0,0.0109,0.1543,True
21,27,0.0301,-5.0,-0.0485,0.1086,False
21,28,0.0614,-5.0,-0.0203,0.1432,False
21,29,-0.0198,5.0,-0.1222,0.0825,False
21,30,-0.1188,1.0,-0.1871,-0.0505,True
21,31,-0.1461,1.0,-0.2132,-0.079,True
21,32,0.115,-1.0,0.0535,0.1765,True
21,33,-0.0365,5.0,-0.2088,0.1358,False
21,34,-0.0297,5.0,-0.0904,0.0311,False
21,35,-0.0059,5.0,-0.0828,0.071,False
21,36,0.0231,-5.0,-0.0459,0.0921,False
21,37,-0.0411,5.0,-0.1223,0.0401,False
21,38,0.1138,-1.0,0.033,0.1946,True
21,39,-0.0274,5.0,-0.1062,0.0514,False
21,40,-0.0308,5.0,-0.0971,0.0355,False
21,41,-0.0097,5.0,-0.0779,0.0584,False
21,42,-0.0516,5.0,-0.126,0.0227,False
21,43,-0.206,1.0,-0.3262,-0.0858,True
21,44,-0.0249,5.0,-0.1209,0.0711,False
21,45,0.1181,-1.0,0.0441,0.1921,True
21,46,-0.1368,1.0,-0.2171,-0.0565,True
21,47,-0.1559,1.0,-0.2222,-0.0896,True
21,48,-0.0361,5.0,-0.0953,0.0232,False
21,49,0.0632,-5.0,-0.0001,0.1264,False
21,50,0.1217,-1.0,0.0376,0.2059,True
21,51,0.0678,-5.0,-0.0131,0.1487,False
21,52,0.0182,-5.0,-0.0541,0.0904,False
21,53,0.1412,-1.0,0.0651,0.2174,True
21,54,-0.0118,5.0,-0.0868,0.0632,False
21,55,-0.1802,1.0,-0.2707,-0.0898,True
21,56,-0.0188,5.0,-0.108,0.0704,False
21,57,0.0567,-5.0,-0.0698,0.1832,False
21,58,-0.0412,5.0,-0.1057,0.0232,False
21,59,-0.0548,5.0,-0.1236,0.0139,False
22,23,-0.0183,5.0,-0.0704,0.0338,False
22,24,-0.1899,1.0,-0.2277,-0.1522,True
22,25,-0.1501,1.0,-0.2128,-0.0873,True
22,26,-0.0312,5.0,-0.0821,0.0197,False
22,27,-0.0837,1.0,-0.1439,-0.0235,True
22,28,-0.0523,5.0,-0.1166,0.0119,False
22,29,-0.1336,1.0,-0.2227,-0.0445,True
22,30,-0.2326,1.0,-0.2785,-0.1866,True
22,31,-0.2598,1.0,-0.304,-0.2156,True
22,32,0.0012,-5.0,-0.0339,0.0364,False
22,33,-0.1503,5.0,-0.315,0.0144,False
22,34,-0.1434,1.0,-0.1772,-0.1096,True
22,35,-0.1197,1.0,-0.1777,-0.0616,True
22,36,-0.0907,1.0,-0.1377,-0.0436,True
22,37,-0.1549,1.0,-0.2185,-0.0912,True
22,38,0.0,-5.0,-0.063,0.0631,False
22,39,-0.1412,1.0,-0.2017,-0.0806,True
22,40,-0.1446,1.0,-0.1875,-0.1016,True
22,41,-0.1235,1.0,-0.1692,-0.0778,True
22,42,-0.1654,1.0,-0.2199,-0.1108,True
22,43,-0.3197,1.0,-0.4288,-0.2106,True
22,44,-0.1387,1.0,-0.2203,-0.057,True
22,45,0.0043,-5.0,-0.0498,0.0585,False
22,46,-0.2505,1.0,-0.313,-0.1881,True
22,47,-0.2697,1.0,-0.3127,-0.2266,True
22,48,-0.1498,1.0,-0.1809,-0.1188,True
22,49,-0.0506,1.0,-0.0887,-0.0125,True
22,50,0.0079,-5.0,-0.0594,0.0753,False
22,51,-0.0459,5.0,-0.1092,0.0173,False
22,52,-0.0956,1.0,-0.1473,-0.0439,True
22,53,0.0275,-5.0,-0.0296,0.0845,False
22,54,-0.1256,1.0,-0.1811,-0.07,True
22,55,-0.294,1.0,-0.369,-0.2189,True
22,56,-0.1325,1.0,-0.2061,-0.059,True
22,57,-0.0571,5.0,-0.1731,0.059,False
22,58,-0.155,1.0,-0.1951,-0.1149,True
22,59,-0.1686,1.0,-0.2153,-0.1219,True
23,24,-0.1716,1.0,-0.2289,-0.1144,True
23,25,-0.1317,1.0,-0.2078,-0.0557,True
23,26,-0.0129,5.0,-0.0796,0.0538,False
23,27,-0.0654,5.0,-0.1394,0.0086,False
23,28,-0.034,5.0,-0.1114,0.0433,False
23,29,-0.1153,2.0,-0.2142,-0.0164,True
23,30,-0.2143,1.0,-0.2772,-0.1513,True
23,31,-0.2415,1.0,-0.3032,-0.1798,True
23,32,0.0195,-5.0,-0.036,0.0751,False
23,33,-0.132,5.0,-0.3022,0.0383,False
