30212805,28303473,31277012,25405001,17244356,21336555,33524942,32069306,32243657,23157565,22474058
28964820,31065439,31081033,25027320,17893359,20590543,33562262,33313726,32966857,23794635,22945576
29939013,30239231,30806400,24594094,17570907,21296870,33184835,32470572,32597999,24261423,22994286
29720498,29338604,31913825,25558465,18072498,21784246,34137166,32585951,32357352,23883524,22457641
28858564,29945917,30921169,25183856,18693820,21885802,33674985,32434946,32533916,24028704,22819106
30271672,30309958,31010904,24041970,17562812,21816276,33542220,32022906,32902921,23711563,22698087
30466478,30029152,30998413,24516391,17234638,20211274,33267655,33196023,32271577,23631994,22183528
29650980,29669296,30803006,24857694,17560947,21880901,33577785,33092657,31504540,23149041,22469883
29706685,29431616,31066686,24589347,17303664,21250651,32758528,32881984,32477669,23794746,22237992
30649688,30133451,30247730,23283836,17392795,21899988,33705182,31591640,30834701,24303324,23304361
30815190,30080704,30902966,25954377,17984378,21234875,32449185,32226484,32679533,26752940,25285046
29198773,30550321,31660231,25232369,17470252,21993624,32749936,32922658,31658917,23729773,23365840
30050423,29462167,30058354,25139294,17417056,21364126,33788852,31682568,32656051,24349452,22612331
30470715,29159905,31178980,24584084,17699107,25356069,34001909,32881497,31899072,23283342,22362007
29514147,30158201,30885685,24778373,17123623,21402708,33651718,32025711,33064600,23290196,22958829
30441691,30479558,30523704,25079360,17571924,20935045,32859996,32278118,32941098,24579156,22743775
29499155,30326636,30911168,24773320,17568149,21090962,33890812,32293224,33170675,23585473,22408712
30040975,29616660,31190688,24370563,17599939,21162045,34174946,31959993,32688511,23296994,31719714
29666262,29857422,30689216,24193892,17272646,21448965,33624878,32915777,32413979,23538582,21676938
29552673,30019901,30655350,24029429,18044603,21592468,33046355,32006486,32761064,24579166,22542674
30373833,30111540,30874333,23780644,17123779,21405863,33806747,32583982,32577688,24314722,23066432
29071797,29554463,31279734,24464730,17349778,22511851,33715635,31601424,33936406,24381249,22236449
28508580,31131158,31636452,25340178,17586549,27570832,33420588,33168827,33615237,23059457,22297305
30323970,29570815,31842745,25242834,17329722,21361852,33522661,32718077,32750315,23810858,22169231
28968736,29885861,31197354,24743722,17875764,21094696,33498148,32693047,33273628,24058223,22484627
29449324,30577870,31499196,25245413,17977867,21949093,33502329,31635792,32033212,23536075,23293405
29301847,29457150,33870183,24723339,17667222,21642013,33891615,33320960,32773696,23851448,22136115
30131701,29625055,31515207,24385052,18018689,21195775,34200645,32657397,32979048,24110610,22960854
29514921,29746503,31809500,24642014,18051055,22137581,33750343,32227180,31819269,23748021,22461885
30441242,29552416,31066913,24506619,17952086,21826451,34009559,32697032,31545708,23740184,22586477
30497997,29273632,30665857,25101062,17411431,20955777,32785640,31959027,32208341,24067086,22972646
29695372,30038943,30272135,24721821,17384021,21300872,33835628,31298037,32875624,24505676,22868939
29940248,29550856,30649058,24264880,17482500,21689846,33753401,32151524,31679144,23920358,22422536
29682002,29685480,31399549,24960398,17445159,20952336,33793454,32046584,30420171,22890700,22552333
29016549,29791084,31875554,24532723,17255556,21192315,33479514,33325500,32283960,24267888,22990020
29491761,30618911,30407583,24626914,17651921,21690595,33693696,32828820,32048078,23455483,22482070
29666246,29977201,31425903,25405470,18693810,21814561,33257869,31806493,32622645,23756653,23026912
29329435,29664986,32855626,24403429,17720552,21877285,33144220,32286452,32493396,23728001,22278913
29691969,29676931,31513757,25092516,17959884,21167288,33435731,32473097,32510054,24022791,22689753
29632382,29412496,30291479,24107267,17804957,21743045,32886787,33159049,33004380,24225362,23041981
29576529,30976604,31307440,24891619,17646340,21668419,33576022,32391979,32693862,23977455,22709368
28966049,28161314,33083790,25012247,17606814,21261944,33712618,31877249,32219907,23620757,22866926
29617668,29651451,31346949,24465997,17710228,22255080,33709044,32890106,30088195,23986576,23116816
30596645,29317701,30992375,25954584,17849020,20813118,33688644,32540406,31379193,23393431,22711078
29467825,29180093,30296557,24366875,17848274,21354816,31848927,33299017,33103160,23533652,22745231
28635543,30061378,30361947,25048737,19461980,22091504,33220494,32514122,31907209,23653149,22019883
29702647,29653606,31497858,24769496,16970545,21983179,34089483,32939423,32123307,23369194,22631623
29547934,30646055,30229991,24265123,18051055,21825236,32191624,32879854,32068839,23464305,22865897
29290213,30815187,31196130,24226059,17187751,21252076,33927470,32909002,32754723,24684013,21909018
28420454,30840742,31190621,24691641,17330162,21633356,33658976,32004829,32275915,23920639,23238724
30039546,29887230,30273968,25298155,17646325,21822350,33499648,31703155,32976807,23442065,22759862
29799631,29665351,30592451,25026485,18003829,21763873,33532807,33007118,33001626,23601103,22493050
30107853,30619064,31050039,24145650,17420201,21445943,33715773,32294594,32828466,23702696,22491406
29294060,30294406,31207255,24699215,17565041,21645638,34074860,32591470,32300252,23420620,22976526
29271296,29313245,31434620,25821394,17821997,21406063,34157101,31964746,33154504,24156340,22359384
29581450,29319601,30106209,25079944,17513129,21873549,33606206,32095673,32602843,24039742,23136997
30334910,29857281,31669451,24635699,17079495,20350181,33278802,33152716,31369391,23615289,23094028
29579047,29879609,30334748,25042583,17712354,21361893,33385551,32418339,32193296,23637421,22884328
29999304,29516669,31266635,24938291,17500464,21697099,33497920,33680628,32629783,25328915,23144986
29365066,29496195,31471613,25039671,17563311,21659657,33770477,32562050,32435685,24271651,23008526
29733087,30197582,30705386,25319826,17504642,20452100,33709033,32519522,33301418,24409375,23304402
30045748,29537301,31471129,25003837,19458765,22308193,33275315,32225338,32473097,23639263,23149448
30686969,29617658,30009946,25119039,17703288,21613593,34223954,32995814,31597581,23702418,22364776
29695596,29366524,30820047,25368510,17441232,21355061,34043678,32873693,31818625,23920649,22637743
30151414,30583557,31179783,24960474,17686183,21833017,33994334,33137098,32621916,23266746,21859196
29844566,29863920,31304404,24352612,17990504,21828005,33919964,31841022,33302617,24094396,22253426
29482212,30275531,31321426,24248599,17903287,21069870,32350978,32804569,32727537,24551419,22303815
30177726,31467498,31412061,25285184,17634650,21390284,32835732,32125737,33320104,23552817,23304311
30096138,29627286,30476243,24510847,17898336,21493289,33710020,33021486,31927570,23424141,23569649
29095720,28597338,31094425,25333183,17911859,21436587,33772010,30846008,32131611,24109627,22330227
30988437,29734484,30905742,24657999,17911810,21251323,33791733,31917325,31619118,25750693,22752091
29794830,30169787,30725230,28616370,17260089,22042873,31993946,33954299,32652079,24324281,22262732
29331053,30591034,30506627,25147520,17911812,21691676,32968788,32228713,32289454,22419524,22830462
29401317,30334788,31722023,24781145,17504866,21478194,32819913,32703873,33115878,23943624,22166797
30571387,30376842,30872331,25031429,17891134,20838980,33858483,32814201,32274807,23819467,22546960
30354342,30410437,31262981,24429689,18371351,21508414,33858483,32479179,32353485,23920489,22245777
29306707,29887499,31570794,25340969,17996583,21390271,33446819,32911284,33051378,23596051,22815924
29888072,30056275,30731097,24731980,17616164,20650319,33427441,32973177,31330239,23930294,22426801
29038598,30545853,31369298,25172207,17280644,23066452,33515741,32607126,32420866,22993226,22496617
30049313,29577526,30761601,25284918,17512264,21663470,33788343,31373606,33116143,23273426,22216764
30105915,30061758,30821691,24315359,17279000,21909108,33354828,32125284,30806013,23776235,21883982
28692196,29356735,30729228,24733792,17996425,21798039,33983793,31819950,32087086,24311994,22285638
29357292,29205692,30753666,25436638,17980743,22031286,33898756,32490663,32107805,23152144,23035046
30828467,29340646,30728310,24586696,17667957,21543606,33528000,32198361,32369491,22116341,22534055
29472273,29584554,30320973,25222271,17321548,21998558,34215141,32257821,32719355,23750785,23179062
28632934,29618564,31185853,24777287,17401349,22273790,33212319,32879755,33192400,23298117,22858522
29204811,31379465,31067947,24095974,17555989,20678578,34030085,32293098,32499157,23155066,22238424
29546333,29789378,31582408,24928783,17501537,21045004,33400519,32070204,31995162,23567779,22029604
28343885,29777922,31114717,24677636,17517777,21743820,33417540,32522874,31743657,23660005,22714934
30560386,29288128,31651969,25313081,17324943,21278375,33384325,34142092,32461667,24106933,22466064
30071317,30158534,31141307,23907285,17951829,21205307,33610881,32144282,32828443,23302216,23300804
29903914,29373672,31664176,23567413,17075385,21559408,33789908,32728046,31504181,24505729,22562230
30140593,30304422,29926137,24768440,17990755,22035330,33196765,31927502,32644817,24025513,22779054
29388201,28708547,31768505,24713861,17530929,21981779,33589781,33123624,33264049,23619953,23165659
30364123,29741676,31514693,24217171,17439123,21191185,33603197,31989542,31647268,23960213,22674387
31105338,30481187,31007114,24964093,17367995,20951196,34167765,32864390,32125828,23844039,22479306
30462843,30505681,30496778,24038749,16930776,21593397,33385828,31840322,31688925,23392744,22580170
29760442,30242242,31779701,24497629,18041271,22195156,33405026,32573708,32108979,24098061,22487582
29601582,29972786,30179717,25927011,17311525,21453508,33675793,31997284,31617381,23010245,22610697
28820013,30311374,30352896,25486117,17658943,21685454,34046588,32202606,34012504,23385869,22473038
29431736,29360163,31398467,25265074,17496317,21750651,33611182,32751714,32914195,23894628,22546002
30478325,29461424,31700560,24507775,17940582,21487606,33688771,31907460,32084333,23007685,21925612
29742757,29386638,30539315,25368577,18172927,21362512,33404254,32583713,32755163,23722208,22699264
29625055,30242290,31433078,24850268,17136621,21374094,33520382,33293549,33161278,23433259,22665138
29731602,30321746,30686581,25131542,17126379,22010887,34065794,31351845,33277255,24551334,22405729
29696437,28747523,29601216,24769791,17593615,22058647,33410499,33179922,32123751,23584403,23006340
29628784,29888047,31518429,25909047,17980418,22151929,33991389,33163684,33328221,23011383,22564405
30348942,29025047,31527280,23982120,17107663,21761667,33748812,32084251,33203761,24055113,22986078
29208628,29881994,31442863,25007048,18051041,21516170,33246304,32314228,31633754,24138928,22213425
29361909,28952798,32968472,25387609,17161996,23538945,33483694,33003849,32060963,22878113,22311738
29392307,29596459,32754420,25368505,17925346,21887206,33165008,31180831,32503310,23505295,23284279
29554463,29753548,31228267,25113822,17660525,22146299,33398183,32902335,33141828,23314186,22193716
30289801,30038481,31614018,25047453,17600103,21734173,32286717,32479181,32976851,23146381,21787074
28322283,30646124,31706485,25203683,17522323,22025033,33119059,32673562,32354446,23055044,22319176
29440034,30138676,30845957,25037769,17909128,22256150,32967423,33375102,32747711,23746449,22248450
28960380,29993445,31614255,24445574,18028946,21708282,34083701,32238495,31732521,22021093,22999095
30136936,28736268,29863628,24922517,16978439,21399681,33604654,32576858,32134444,23386196,22306801
30740607,30237066,31066686,25392692,18694092,21795616,32054376,33044859,32954444,23637345,22587709
31303745,30400040,30759724,25318429,17787066,22255683,33758010,33138958,31927502,24144073,23286050
30300537,30194240,30421454,24145650,17452979,22082163,33270567,33098770,32810759,22815233,22553379
29214373,29590309,30312634,25234914,17395827,21036862,33957234,33137979,32968536,23735485,22382143
29533394,29694285,31270584,25368173,17634534,22003753,33503409,31605180,33082406,23140990,22236224
29617658,29301789,30755586,25033470,17415415,20832784,33559153,32478351,32050174,23920785,22833779
30482694,29073800,30728857,25149069,17644803,21275429,33979715,31833999,31763707,23538582,22742938
28880187,30289819,31067936,24928176,17257731,20801907,32881392,32521235,32851774,23611196,22063093
29273332,30300713,31844848,25271726,17237068,21389216,33647572,32953246,32385949,23509409,22731740
29557216,28656347,31218344,24937088,17715460,24443588,32841133,32569679,32180547,23853712,22853951
29107121,30261367,31397859,23417832,17317097,21121052,33603233,31714901,31984226,23637325,22262673
29625052,29720655,31217584,24519427,18693934,21477871,33129741,31774302,33003973,23409037,22575256
29760401,30077743,30121626,24370165,17933780,21665090,34135101,33305296,32460180,23289600,20363053
29653917,29029116,32259067,24186894,17384021,20930268,33712963,31914004,33021486,24244385,22326834
30254182,29727702,29985970,24158091,17967189,21822493,34033672,32078870,32693816,24299119,23304625
29732168,30031057,31893285,24273134,20224763,21556134,33493432,31669175,31939742,23851165,23259942
28348381,29218879,30760484,25209798,17261800,21441907,33883442,31771057,31900281,23303376,22504319
30558641,29888046,31242420,25333131,17569856,21761660,33861964,33166789,32853177,23247702,22488646
29648842,29514830,31155658,25003172,17181708,21418557,32791086,33103157,31566452,23893712,22950147
30269110,29352123,31278682,23246778,17445158,21317077,33369426,31571317,32160827,24286905,23286157
29496982,29847811,30529165,25086666,17989687,21393656,33556091,32561748,31896725,23343771,21953935
30467461,30222594,31338402,24706564,17674619,22373213,34203690,33519172,33314786,23844188,21788032
29016549,29231192,30272143,24186955,16843731,21767012,33151910,32430323,33153676,23914344,22417984
30121710,30208469,30316743,25241763,17275129,21589926,33502329,32562896,32258249,23294263,22308002
29042216,30082051,30973548,24911377,17044140,21967282,33126817,33738178,31739142,23619947,22677493
28803184,29649040,30773473,25954377,19562096,21281717,33415527,32320123,32584264,24367609,21438078
29873617,28334070,31383760,24195963,17685790,22163221,33204012,31985089,32163927,24312699,23145874
30295724,29780922,31345433,25400589,17699749,21602557,33309994,32483374,32619719,24443687,23304402
29748991,29038599,31818331,24761293,17326701,21333525,33748430,32639490,32497685,24153179,23180961
29191480,33345261,30789396,26158069,17880899,22182303,33381925,33311956,32198361,27453680,22575757
30440885,28864264,31350795,24033350,17724062,21358389,33594362,33109167,32548296,24021383,22504417
29293371,29622463,31831905,24493794,17951578,21859449,32896012,32957235,31924396,23108278,22908274
30718997,29795116,32308871,24898039,17545740,21288511,33361608,31589284,32483623,24551425,21996756
29472518,30026227,31736175,24687654,17905830,21497199,33836026,32003771,32056445,24478647,22891886
29036325,29148204,31227837,25333158,17389308,21966243,32986828,33223604,32632237,24157596,22955980
31065423,29192865,31270584,25066749,17712094,22255811,33769450,32848206,32495126,23568467,23367130
29790868,29755325,31529123,24091648,17301600,22044664,33436331,31124792,32702483,24091397,22723770
30647844,29674755,30793089,25954467,18041271,21594889,34114646,32086738,32273545,22989623,22955990
28940826,28388816,31292440,25275464,21399753,21213339,33823137,32659528,32890021,23911318,23091036
29698898,30035007,30328512,24510744,17698403,21097890,33586804,32341258,32673562,23685885,22473535
29199546,29764998,30778401,24655090,17375194,21685332,33818852,31563948,31894244,23292804,22228752
29408968,29386133,32280562,24211818,17649911,21805821,33197855,32315171,31914895,23776631,23149448
29617666,29393750,30402669,24118860,17671450,21233331,32788085,32231337,33204740,23700258,22177032
29625053,29914364,28807647,24973164,17169403,20656013,33045840,32821475,33796434,24048329,23189037
28787364,30225817,31768057,25368505,17606626,21548582,33909652,33344066,33007939,25404994,22779056
29572809,30473058,32317637,24658239,17309558,21807854,33443130,33244057,33324011,22059935,22585287
30815201,29389935,31026301,24687464,17207675,20869215,32868913,32796848,32296164,22781192,22254179
28102528,29242188,31269475,24139497,17609374,21244273,33840863,33068876,31846126,23656838,22072384
29054924,30542369,30507980,25022534,17507077,20472347,33754420,33081124,32700019,22991306,23021222
29643065,30122904,31718297,24649875,17277419,23131600,33444158,31633254,31582517,23562109,22685416
29340286,30047756,30871859,24408896,17327490,21636589,33960571,32496573,32969204,24071849,25241830
30065626,30518032,31259441,25513545,17283291,21144707,33813915,33196805,32877673,23599311,22768918
30256714,30854172,30291798,26636024,17712094,22255944,32737734,32348641,30946659,24349025,21945694
30840728,29535041,30119875,24789198,17879797,21490534,33638978,32364754,32190560,23251002,22570617
30545852,29488925,30797636,24471509,18466479,21442039,33828613,32210240,31839905,23604415,22998874
