group1,group2,meandiff,p-adj,lower,upper,reject
3,14,46151.6039,0.9,-140985.1225,233288.3302,False
3,15,-91810.0728,0.9,-285583.7642,101963.6185,False
3,16,-52557.5747,0.9,-293269.8752,188154.7258,False
3,17,256543.2871,0.035,6878.4204,506208.1538,True
3,18,-54870.4383,0.9,-274882.3104,165141.4338,False
3,19,-39736.7127,0.9,-238643.991,159170.5657,False
3,20,167896.9378,0.9,-121456.0438,457249.9195,False
3,21,-14944.6029,0.9,-227638.461,197749.2552,False
3,22,18566.3139,0.9,-297973.4968,335106.1246,False
3,23,8708.2797,0.9,-294379.8421,311796.4015,False
3,24,-139436.7614,0.9,-486692.0672,207818.5444,False
3,25,22904.7138,0.9,-186217.8361,232027.2637,False
3,26,29825.1039,0.9,-121564.3622,181214.5699,False
3,27,38517.2608,0.9,-264570.8609,341605.3826,False
3,28,116993.8498,0.8177,-66906.7243,300894.424,False
3,29,39134.4979,0.9,-138035.4248,216304.4206,False
4,5,543672.5874,0.001,348647.7072,738697.4677,True
4,6,41856.68,0.9,-208618.1809,292331.5408,False
4,7,72816.8629,0.9,-84548.278,230182.0038,False
4,8,139822.0952,0.9,-129805.8785,409450.0689,False
4,9,206888.6735,0.0158,16106.1675,397671.1796,True
4,10,222049.1765,0.0187,15064.9707,429033.3822,True
4,11,-1946.6762,0.9,-244127.6958,240234.3433,False
4,12,44484.0974,0.9,-138253.9137,227222.1086,False
4,13,13941.8547,0.9,-255686.119,283569.8284,False
4,14,137843.8211,0.7291,-67561.8803,343249.5224,False
4,15,-117.8556,0.9,-211587.9274,211352.2162,False
4,16,39134.6425,0.9,-216039.3362,294308.6212,False
4,17,348235.5043,0.001,84599.5935,611871.4151,True
4,18,36821.779,0.9,-198925.0591,272568.617,False
4,19,51955.5046,0.9,-164228.3366,268139.3457,False
4,20,259589.1551,0.232,-41901.3022,561079.6123,False
4,21,76747.6143,0.9,-152184.7449,305679.9735,False
